date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2021-01-06,399100.0,399100.0,2.8152380952380978,75.07428571428574,964.7140001904764,226.8605710476192
2021-01-07,400383.0,400383.0,2.4504672897196245,62.18317757009343,965.5341157009339,464.6676634579441
2021-01-08,401666.0,401666.0,3.0280373831775727,64.6495327102804,965.8136524299059,417.0345797196259
2021-01-11,405510.0,405510.0,3.3560747663551367,48.00747663551403,973.8681337383175,725.3619645794396
2021-01-12,406793.0,406793.0,2.754205607476635,74.79439252336448,958.0442048598128,218.9880380373831
2021-01-13,408076.5,408076.5,1.9358490566037754,68.34150943396223,964.8138693396228,402.3603772641508
2021-01-14,409352.0,409352.0,2.346728971962615,66.34205607476633,1177.609989999998,128878.28125
2021-01-15,410634.0,410634.0,1.7971962616822417,65.20373831775703,975.6177513084122,457.6151402803739
2021-01-18,414484.0,414484.0,3.9644859813084143,65.12336448598131,974.1133657009345,451.8729906542055
2021-01-19,415767.0,415767.0,4.066355140186913,61.04392523364484,964.3162631775701,490.2133637383179
2021-01-20,417041.0,417041.0,9.832710280373831,40.41588785046729,960.7423377570092,289.55467457943894
2021-01-21,418324.0,418324.0,13.264485981308406,33.200934579439256,954.7310317757006,263.8686925233645
2021-01-22,419608.0,419608.0,11.869158878504683,45.907476635513994,948.2248581308412,246.37532775700947
2021-01-25,423452.0,423452.0,6.860747663551402,46.16728971962616,957.164584766355,516.8158858878505
2021-01-26,424735.5,424735.5,2.6160377358490563,65.11603773584906,964.8883998113206,368.7673582075471
2021-01-28,426575.0,426575.0,5.42523364485982,67.28598130841122,957.4736440186914,271.02831560747666
2021-01-29,427858.0,427858.0,3.3327102803738367,74.04953271028036,948.6071029906543,201.34757018691593
2021-02-01,431698.0,431698.0,4.457943925233646,48.71308411214954,951.1258898130845,517.3876651401868
2021-02-02,432981.5,432981.5,7.30377358490567,60.436792452830176,958.1884912264152,252.14179283018865
2021-02-03,434264.0,434264.0,10.38785046728972,65.72616822429904,956.2485979439252,196.08672962616828
2021-02-04,435547.0,435547.0,8.930841121495334,64.00841121495327,967.7200967289724,284.0442042990653
2021-02-05,436831.0,436831.0,8.145794392523372,54.02242990654207,969.6069181308419,395.2237380373831
2021-02-08,440680.0,440680.0,-4.836448598130839,50.86448598130841,953.4990653271027,893.4789721495329
2021-02-09,441962.0,441962.0,-3.7560747663551437,44.86448598130842,956.0092586915894,911.6028933644864
2021-02-10,443246.0,443246.0,-4.210280373831777,44.00654205607476,962.66308411215,968.1053277570094
2021-02-11,444122.0,444122.0,-1.517757009345795,57.33925233644859,978.501780841121,535.5142976635515
2021-02-12,445406.0,445406.0,-2.0196261682242986,54.55140186915885,986.3002821495328,597.4157014018691
2021-02-15,449256.0,449256.0,3.3700934579439252,26.628037383177585,985.5364473831773,836.2298117757013
2021-02-16,450539.0,450539.0,11.043925233644856,46.926168224299076,973.597478224299,193.0202813084112
2021-02-17,451823.0,451823.0,10.243925233644859,55.87757009345794,971.3459811214957,194.06635514018694
2021-02-23,452748.0,452748.0,24.414953271028047,29.60934579439254,986.9445739252337,140.74813214953272
2021-02-24,454031.0,454031.0,24.599999999999994,27.32429906542057,986.8474792523365,180.28373672897192
2021-02-25,455315.0,455315.0,25.759813084112146,23.235514018691596,981.6794402803733,196.57710345794408
2021-02-26,456598.0,456598.0,9.37383177570094,73.28504672897195,983.2140209345798,165.3657928037383
2021-03-01,460447.0,460447.0,11.98971962616823,49.41775700934581,988.8410307476632,216.61280401869163
2021-03-02,461729.0,461729.0,21.98130841121495,27.647663551401877,986.675141028038,182.24859803738298
2021-03-03,463012.0,463012.0,20.33177570093457,27.70654205607477,981.5818684112146,205.7507474766356
2021-03-04,464296.0,464296.0,15.443925233644862,46.080373831775695,970.7634583177575,180.74299065420558
